start_date,end_year,duration_emergency,location_name,country,post_emergency,persons_per_handpump,persons_per_tap,liters_per_person_per_day,non_chlorinated_0_cfu,chlorinated_safe_water_quality,households_with_toilet,persons_per_toilet,persons_per_shower,persons_per_hygiene_promoter,refugee_pop,liters_per_person_household,potable_water_storage_10l,protected_water_sources,menstrual_hygiene_satisfaction,household_toilet,defecate_in_toilet,access_to_soap,solid_waste_disposal_access
2019-01-01,2019,364,Melkadida,Ethiopia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.1,37.1,100,50,17.3,97.1,77.6,68.8
2019-01-01,2019,364,Nguenyyiel,Ethiopia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4,80,97.4,80,86,87,52,15
2019-01-01,2019,364,Okugo,Ethiopia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,54,100,50,22,59.2,60,20
2019-01-01,2019,364,Tierkidi,Ethiopia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.9,8.2,100,80,64.1,69.1,50.7,15.7
2019-01-01,2019,364,Arbat,Iraq,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,100,100,0,100,100,100,77
2019-01-01,2019,364,Basirma,Iraq,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,100,100,100,100,100,100,100
2019-01-01,2019,364,Kawergosk,Iraq,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,100,100,100,100,100,100,100
2019-01-01,2019,364,Qushtapa,Iraq,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,100,100,100,100,100,100,100
2019-01-01,2019,364,Dzaleka,Malawi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.3,57.6,98.9,43,83.3,100,84.4,36.1
2019-01-01,2019,364,Maratane,Mozambique,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,76,99.8,71,78,81,71,54
2019-01-01,2019,364,Osire,Namibia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,99,97,NA,68,96,52,85
2019-01-01,2019,364,Betou,Republic of Congo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.1,69,93,NA,97.5,98.1,98.7,76.6
2019-01-01,2019,364,Ajoung Thok,South Sudan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.54,76,100,NA,89,99,85,90
2019-01-01,2019,364,Pamir,South Sudan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.67,76,100,NA,77,1,53,88
2019-01-01,2019,364,Shagarab I,Sudan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.9,69,97,0,36,67,69,65
2019-01-01,2019,364,Um Gargour,Sudan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.4,53.7,99,NA,63.2,39,84.6,65
2019-01-01,2019,364,Wad Sharife,Sudan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.8,68,100,0,60,47,53,65
2019-01-01,2019,364,Mtendeli,Tanzania,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,45.2,100,NA,NA,97.5,69.6,NA
2019-01-01,2019,364,Nduta,Tanzania,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.2,61.3,100,NA,NA,91.6,84.7,NA
2019-01-01,2019,364,Nyarugusu,Tanzania,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,57.1,99.8,16,87.9,96.4,68.2,72
2019-01-01,2019,364,Nyarugusu Burundian,Tanzania,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.7,40.2,100,NA,NA,98.8,75.4,NA
2019-01-01,2019,364,Nyarugusu Congolese,Tanzania,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.4,69.4,99.6,NA,NA,97,61.9,NA
2019-01-01,2019,364,Kiryandongo,Uganda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,94,97.4,0,81,81,77.3,79.4
2019-01-01,2019,364,Kyaka II,Uganda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.6,63.5,81.3,71,88.7,96.3,61,46.7
2019-01-01,2019,364,Nakivale,Uganda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,80,75,NA,75,90,35,89
2019-01-01,2019,364,Oruchinga,Uganda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,100,NA,NA,85,97,62,91
2019-01-01,2019,364,Tongogara,Zimbabwe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,65.5,100,NA,32,73.4,88.5,55.7
2019-12-02,2019,27,Auserd,Algeria,Post-emergency,NA,61,15,100,67,94,5,4,642,18638,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Boujdour,Algeria,Post-emergency,NA,NA,20,100,100,94,5,4,331,9601,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Dakhla,Algeria,Post-emergency,NA,49,35,100,100,98,5,4,374,10870,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Layounne,Algeria,Post-emergency,NA,NA,10,100,40,88,5,5,1275,25503,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Smara,Algeria,Post-emergency,NA,98,21,NA,NA,87,5,5,1493,25389,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Goudebo,Burkina Faso,Post-emergency,1254,70,15,100,60,9,27,65,1756,8781,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Mentao,Burkina Faso,Post-emergency,0,0,20,NA,55,8,29,43,1094,6568,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Borgop,Cameroon,Post-emergency,485,NA,15,100,0,NA,15,15,302,12118,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Gado,Cameroon,Post-emergency,579,139,14,93,89,1,36,41,482,25569,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Lolo,Cameroon,Post-emergency,450,152,16,NA,NA,1,16,17,403,12512,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Mbile,Cameroon,Post-emergency,660,NA,11,NA,NA,1,14,17,471,13200,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Minawao,Cameroon,Post-emergency,500,1129,11,100,100,14,26,28,739,60651,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Ngam,Cameroon,Post-emergency,447,NA,16,NA,0,NA,13,20,191,6707,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Ngarisingo,Cameroon,Post-emergency,409,NA,17,NA,0,NA,11,10,408,1226,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Timangolo,Cameroon,Post-emergency,447,139,10,NA,NA,35,9,8,348,6967,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Amboko,Chad,Post-emergency,427,NA,27,100,NA,75,5,5,1966,9830,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Amnabak,Chad,Post-emergency,NA,322,12,100,100,31,13,12,4767,23837,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Beakoro,Chad,Post-emergency,234,NA,51,NA,NA,20,21,21,117,234,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Bekan,Chad,Post-emergency,1031,NA,11,NA,NA,10,38,42,618,3093,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Bekourou,Chad,Post-emergency,618,NA,19,NA,NA,21,17,17,247,1236,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Belom,Chad,Post-emergency,504,NA,31,100,NA,60,6,6,4330,21651,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Bredjing,Chad,Post-emergency,NA,264,14,100,100,41,11,10,4755,47559,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Dar Es Salam,Chad,Post-emergency,357,NA,34,100,NA,19,17,17,2144,10721,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Dembo,Chad,Post-emergency,732,NA,16,NA,NA,12,31,31,585,2929,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Diba,Chad,Post-emergency,670,NA,17,NA,NA,28,9,9,536,2680,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Dilingala,Chad,Post-emergency,767,NA,15,NA,NA,9,35,39,460,2300,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Djabal,Chad,Post-emergency,NA,114,19,100,100,48,10,9,4784,23923,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Doholo,Chad,Post-emergency,505,NA,33,100,NA,69,5,5,1211,6058,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Dosseye,Chad,Post-emergency,347,NA,35,100,NA,82,5,5,2779,13895,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Farchana,Chad,Post-emergency,NA,379,14,100,100,58,7,7,4223,29561,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Gaga,Chad,Post-emergency,NA,605,14,100,100,59,7,7,4232,25392,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Gon,Chad,Post-emergency,1245,NA,9,NA,NA,5,59,69,498,2490,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Gondje,Chad,Post-emergency,320,NA,38,100,NA,71,6,6,1598,7992,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Goz Amer,Chad,Post-emergency,695,NA,17,100,NA,51,9,8,6139,36839,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Iridimi,Chad,Post-emergency,NA,151,14,100,100,35,12,11,4166,20834,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Kerfi,Chad,Post-emergency,273,NA,39,NA,NA,66,5,5,455,1365,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Kounoungou,Chad,Post-emergency,NA,227,15,100,100,35,12,12,3996,19983,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Mile,Chad,Post-emergency,NA,160,14,100,100,29,14,13,4211,21056,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Moyo,Chad,Post-emergency,342,NA,41,100,NA,69,6,5,1712,8560,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Oure Cassoni,Chad,Post-emergency,NA,207,18,100,100,45,8,8,6222,31110,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Silambi,Chad,Post-emergency,324,NA,37,NA,NA,38,9,9,NA,647,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Touloum,Chad,Post-emergency,NA,166,15,100,100,32,14,13,5166,25831,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Treguine,Chad,Post-emergency,941,NA,13,100,NA,61,7,7,4235,25411,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Vom,Chad,Post-emergency,579,NA,20,NA,NA,39,7,7,231,1158,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Maicao,Colombia,Emergency,NA,NA,16,NA,NA,NA,12,26,NA,600,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Biringi (Aru),Democratic Republic of the Congo,Post-emergency,905,NA,21,100,100,60,7,9,878,7027,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Kaka (Dungu),Democratic Republic of the Congo,Post-emergency,956,NA,17,NA,NA,22,18,18,637,1911,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Lusenda,Democratic Republic of the Congo,Post-emergency,NA,101,20,100,0,27,16,34,1047,30366,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Meri (Aba),Democratic Republic of the Congo,Post-emergency,0,0,20,100,100,22,15,13,1909,24826,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Mulongwe (Baraka),Democratic Republic of the Congo,Post-emergency,2868,119,16,100,100,45,8,10,358,8603,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Nambili (Doruma),Democratic Republic of the Congo,Post-emergency,532,NA,20,100,100,23,18,23,1951,5853,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Ali Adde,Djibouti,Post-emergency,4037,75,17,NA,100,35,10,57,NA,16147,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Adi Harush,Ethiopia,Post-emergency,NA,80,14,100,100,59,10,28,888,16881,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Awbarre,Ethiopia,Post-emergency,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Aysaita,Ethiopia,Post-emergency,NA,155,18,100,100,47,25,52,4180,20903,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Bambasi,Ethiopia,Post-emergency,NA,58,13,NA,100,78,6,6,1167,17516,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Berhale,Ethiopia,Post-emergency,NA,113,10,100,100,29,22,43,1512,19662,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Bokolmanyo,Ethiopia,Post-emergency,NA,89,19,0,100,18,31,35,412,24747,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Buramino,Ethiopia,Post-emergency,NA,100,17,NA,100,19,30,49,1096,28512,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Dollo Ado Transit Centre,Ethiopia,Emergency,NA,NA,26,NA,NA,NA,19,38,NA,381,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Fugnido,Ethiopia,Post-emergency,NA,70,19,NA,100,43,11,37,765,41325,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Fugnido 2,Ethiopia,Post-emergency,NA,49,20,NA,100,40,11,17,446,8930,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Hilaweyn,Ethiopia,Post-emergency,NA,96,23,NA,100,14,38,43,1039,32225,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Jewi,Ethiopia,Post-emergency,NA,123,16,NA,100,32,16,27,934,56046,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Kobe,Ethiopia,Post-emergency,NA,100,31,NA,100,22,19,30,475,28557,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Kule,Ethiopia,Post-emergency,NA,136,18,NA,100,30,16,87,555,43911,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Mai Aini,Ethiopia,Post-emergency,NA,99,16,100,100,63,8,21,950,14257,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Melkadida,Ethiopia,Post-emergency,NA,103,29,NA,100,19,20,36,518,31121,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Nguenyyiel,Ethiopia,Post-emergency,NA,138,9,NA,100,31,15,16,581,82534,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Okugo,Ethiopia,Post-emergency,NA,89,20,NA,100,19,17,NA,496,10923,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Sherkole,Ethiopia,Post-emergency,NA,71,19,NA,100,54,7,7,550,11017,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Shimelba,Ethiopia,Post-emergency,NA,110,19,100,100,61,7,21,658,7902,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Tierkidi,Ethiopia,Post-emergency,NA,201,9,NA,100,17,26,263,1138,62596,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Tongo,Ethiopia,Post-emergency,NA,64,19,NA,100,59,8,11,610,12219,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Tsore Camp (Assosa),Ethiopia,Post-emergency,NA,90,22,NA,100,61,7,7,653,13076,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Fetentaa,Ghana,Post-emergency,NA,55,0,50,33,2,10,24,84,848,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Delhi,India,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Arbat,Iraq,Post-emergency,NA,4,104,100,100,88,4,4,1836,9180,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Basirma,Iraq,Post-emergency,NA,5,89,100,100,100,5,4,813,2440,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Kawergosk,Iraq,Post-emergency,NA,4,75,100,100,100,4,4,958,7670,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Qushtapa,Iraq,Post-emergency,NA,5,79,100,100,100,4,4,913,8217,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Dagahaley,Kenya,Post-emergency,NA,92,24,NA,100,77,7,NA,1938,77553,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Hagadera,Kenya,Post-emergency,NA,98,24,NA,99,87,5,NA,2032,81306,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Ifo,Kenya,Post-emergency,NA,64,28,NA,95,74,7,NA,1846,73847,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Dzaleka,Malawi,Post-emergency,1051,74,6,NA,NA,37,8,14,155,44385,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Abala,Niger,Post-emergency,NA,231,16,NA,NA,NA,24,70,15447,15447,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Dandaji Makao,Niger,Emergency,NA,NA,69,NA,NA,NA,10,15,NA,434,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Garin Kaka,Niger,Emergency,NA,NA,81,NA,NA,NA,20,18,NA,492,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Tabareybarey,Niger,Post-emergency,NA,202,15,NA,NA,NA,120,142,10721,10721,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Kiziba,Rwanda,Post-emergency,NA,50,21,NA,100,NA,34,94,228,16928,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Mahama,Rwanda,Post-emergency,NA,78,19,NA,NA,NA,17,17,515,61891,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Mugombwa,Rwanda,Post-emergency,NA,88,21,NA,100,NA,23,58,833,10000,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Nyabiheke,Rwanda,Post-emergency,NA,99,0,NA,50,NA,20,140,103,14302,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Ajoung Thok,South Sudan,Post-emergency,500,77,24,NA,4,70,6,NA,313,39238,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Doro,South Sudan,Post-emergency,233,94,19,100,99,17,27,NA,278,61032,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Gendrassa,South Sudan,Post-emergency,230,108,19,100,100,21,21,NA,278,17845,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Kaya,South Sudan,Post-emergency,NA,69,22,100,91,41,11,NA,190,24031,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Pamir,South Sudan,Post-emergency,500,74,21,NA,9,43,9,NA,477,32480,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Yusuf Batil,South Sudan,Post-emergency,345,91,18,100,89,27,19,NA,215,47228,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Al Jameya,Sudan,Post-emergency,NA,98,29,NA,NA,100,4,NA,459,6891,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Al Kashafa,Sudan,Post-emergency,NA,3002,10,NA,NA,20,17,NA,448,13009,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Alagaya,Sudan,Post-emergency,NA,76,10,NA,NA,NA,65,NA,494,16798,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Dabat Bosin,Sudan,Post-emergency,NA,220,20,NA,NA,NA,41,NA,531,3190,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Gedarif,Sudan,Emergency,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Jouri,Sudan,Post-emergency,NA,151,11,NA,NA,20,19,NA,454,10919,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Khor Alwarel,Sudan,Post-emergency,NA,171,9,NA,NA,NA,67,NA,698,45431,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Um Sangour,Sudan,Post-emergency,NA,323,13,NA,NA,14,18,NA,780,23425,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Mtendeli,Tanzania,Post-emergency,NA,137,25,100,50,41,5,28,840,31104,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Nduta,Tanzania,Post-emergency,NA,63,24,NA,100,44,9,5,625,73181,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Nyarugusu Burundian,Tanzania,Post-emergency,NA,127,20,NA,100,61,7,NA,935,75761,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Nyarugusu Congolese,Tanzania,Post-emergency,NA,105,28,NA,100,86,6,NA,637,56130,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Nakivale,Uganda,Post-emergency,819,564,1,NA,NA,82,6,10,444,116899,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Oruchinga,Uganda,Post-emergency,446,617,21,88,50,77,10,13,2675,8027,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-02,2019,27,Mantapala,Zambia,Post-emergency,239,52,24,NA,0,69,5,5,290,13948,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-04,2019,27,Auserd,Algeria,Post-emergency,NA,61,15,100,100,94,5,4,642,18638,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-04,2019,27,Boujdour,Algeria,Post-emergency,NA,NA,22,100,100,94,5,4,331,9601,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-04,2019,27,Dakhla,Algeria,Post-emergency,NA,49,42,100,100,98,5,4,374,10870,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-04,2019,27,Layounne,Algeria,Post-emergency,NA,NA,12,100,0,88,5,5,1275,25503,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-04,2019,27,Smara,Algeria,Post-emergency,NA,98,20,100,75,87,5,5,1493,25389,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-04,2019,27,Goudebo,Burkina Faso,Post-emergency,1256,105,14,0,97,17,26,41,2198,8795,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-04,2019,27,Mentao,Burkina Faso,Post-emergency,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-04,2019,27,Borgop,Cameroon,Post-emergency,492,NA,15,100,0,NA,16,15,307,12306,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-04,2019,27,Gado,Cameroon,Post-emergency,579,105,15,95,84,1,37,43,491,26062,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-04,2019,27,Lolo,Cameroon,Post-emergency,453,156,15,NA,NA,1,17,18,423,13122,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-04,2019,27,Mbile,Cameroon,Post-emergency,660,NA,11,NA,NA,1,14,17,471,13200,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-04,2019,27,Minawao,Cameroon,Post-emergency,500,1110,12,NA,98,15,26,27,731,59977,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-04,2019,27,Ngam,Cameroon,Post-emergency,461,NA,16,100,0,NA,13,20,197,6920,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-04,2019,27,Ngarisingo,Cameroon,Post-emergency,411,NA,17,NA,0,NA,11,10,410,1232,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-04,2019,27,Timangolo,Cameroon,Post-emergency,474,145,10,NA,NA,34,9,9,367,7346,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-04,2019,27,Amboko,Chad,Post-emergency,427,NA,27,83,NA,75,5,5,1966,9830,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-04,2019,27,Amnabak,Chad,Post-emergency,NA,322,12,100,100,31,13,12,4767,23837,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-04,2019,27,Beakoro,Chad,Post-emergency,234,NA,51,NA,NA,20,21,21,117,234,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-04,2019,27,Bekan,Chad,Post-emergency,1031,NA,11,NA,NA,10,38,42,618,3093,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-04,2019,27,Bekourou,Chad,Post-emergency,618,NA,19,NA,NA,21,17,17,247,1236,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-04,2019,27,Belom,Chad,Post-emergency,504,NA,31,95,NA,60,6,6,4330,21651,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-04,2019,27,Bredjing,Chad,Post-emergency,NA,264,14,100,100,41,11,10,4755,47559,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-04,2019,27,Dar Es Salam,Chad,Post-emergency,357,NA,34,97,NA,19,17,17,2144,10721,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-04,2019,27,Dembo,Chad,Post-emergency,732,NA,16,NA,NA,12,31,31,585,2929,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-04,2019,27,Diba,Chad,Post-emergency,670,NA,17,NA,NA,28,9,9,536,2680,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-04,2019,27,Dilingala,Chad,Post-emergency,767,NA,15,NA,NA,9,35,39,460,2300,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-04,2019,27,Djabal,Chad,Post-emergency,NA,114,19,100,100,48,10,9,4784,23923,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-04,2019,27,Doholo,Chad,Post-emergency,505,NA,33,83,NA,69,5,5,1211,6058,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-04,2019,27,Dosseye,Chad,Post-emergency,347,NA,35,93,NA,82,5,5,2779,13895,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-04,2019,27,Farchana,Chad,Post-emergency,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-04,2019,27,Gaga,Chad,Post-emergency,NA,605,14,100,100,59,7,7,4232,25392,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-04,2019,27,Gon,Chad,Post-emergency,1245,NA,9,NA,NA,5,59,69,498,2490,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-04,2019,27,Gondje,Chad,Post-emergency,320,NA,38,96,NA,71,6,6,1598,7992,NA,NA,NA,NA,NA,NA,NA,NA
2019-11-04,2019,27,Goz Amer,Chad,Post-emergency,695,NA,17,NA,NA,51,9,8,6139,36839,NA,NA,NA,NA,NA,NA,NA,NA
